Plate ID	Hour	Min	Second	Travel Orientation	LaneID
wp	10	58	40	1	2
JRXK789	10	58	41	3	2
JRMM187	10	58	42	1	2
JR9661X	10	58	44	3	2
JRQQ555	10	58	45	3	2
JRLJ607	10	58	45	1	2
JRN6286	10	58	46	3	3
JRNC237	10	58	47	1	3
JR5A193	10	58	48	1	2
JR55K22	10	58	58	3	2
JR09S86	10	59	0	3	3
JR5N806	10	59	9	4	3
JR95233	10	59	9	4	2
JGN1Q123	10	59	10	2	2
JR5911T	10	59	10	2	1
JGMG0770	10	59	11	2	3
JR0902Y	10	59	11	4	3
JRTA733	10	59	12	2	2
JF6853S	10	59	12	4	2
JGNF9922	10	59	15	2	1
JRAQ251	10	59	15	2	3
JRA0080	10	59	17	2	3
JR5796C	10	59	21	2	3
JQZP737	10	59	21	1	1
JGKE1836	10	59	24	3	3
JR99N35	10	59	24	2	3
JRX0716	10	59	29	4	1
JRQT022	10	59	33	2	1
JRMB066	10	59	33	4	2
JRVB444	10	59	36	2	2
JRT8830	10	59	36	2	1
JR8B692	10	59	39	2	1
JGN0VJ09	10	59	42	2	1
JGA63688	10	59	46	2	1
JRXQ887	10	59	47	4	1
JRSA323	10	59	48	3	1
JRWZ224	10	59	49	2	1
JR65R51	10	59	53	1	2
JGNTZ663	10	59	53	3	2
JRGA651	10	59	55	1	2
wp	10	59	55	3	1
JRT1902	10	59	56	1	3
JRWV588	10	59	56	3	2
LAHG1101	10	59	57	1	1
JRF1702	10	59	58	3	2
JGNG2489	10	59	59	1	3
JR79S89	11	0	1	3	2
JNAFU904	11	0	2	3	3
JP4V266	11	0	2	1	3
JGP25W03	11	0	3	1	2
JRG8638	11	0	3	3	2
JGQWM581	11	0	5	1	1
JR97P57	11	0	5	3	2
JA316V3	11	0	6	1	2
JGM55596	11	0	7	1	2
JGYM0396	11	0	8	1	3
JR96509	11	0	9	3	2
JR7S779	11	0	9	1	2
JRQP372	11	0	9	1	3
JR6T131	11	0	10	1	3
JRKY137	11	0	13	1	3
JR96199	11	0	14	3	2
JGNZ3007	11	0	16	1	3
JGPP6R71	11	0	17	1	2
wp	11	0	17	1	1
JRT2560	11	0	18	1	3
wp	11	0	19	1	2
JR60011	11	0	25	3	3
wp	11	0	28	1	3
JREF292	11	0	30	1	2
JRAU096	11	0	35	4	3
JRNT712	11	0	47	3	2
JR7J559	11	0	49	4	2
JGQWE587	11	0	49	3	1
JRKY810	11	0	49	2	2
JRAG010	11	0	49	2	3
JRT2887	11	0	51	4	1
JRT2770	11	0	51	2	2
JGGCL348	11	0	52	2	3
JRAS031	11	0	54	2	1
JND57813	11	0	55	2	3
JRAW777	11	0	55	2	2
JRXH911	11	0	57	2	3
JR25579	11	0	58	2	1
JR7H120	11	0	59	2	3
JRT2177	11	1	0	2	2
JR82078	11	1	4	3	3
JGG19402	11	1	8	1	3
JGHN7703	11	1	11	2	1
JR02971	11	1	18	1	1
JGP9R857	11	1	18	2	1
wp	11	1	26	3	3
JRYX997	11	1	30	4	2
JGAM1327	11	1	32	3	3
JNHLG899	11	1	33	3	1
JRUJ777	11	1	35	4	1
JRT2755	11	1	35	2	2
JR83L89	11	1	36	1	2
JGN8S803	11	1	36	3	1
JR3Z872	11	1	37	3	3
JR09986	11	1	39	3	2
JR37K02	11	1	39	1	1
ZA70827	11	1	40	2	3
JR75618	11	1	41	1	2
JGQ19B52	11	1	41	1	3
JR5V725	11	1	41	3	2
JRV7273	11	1	44	3	3
JRYL921	11	1	44	3	2
JGNB6048	11	1	44	1	2
JR77F90	11	1	46	3	2
JNGGC488	11	1	47	1	2
JR94152	11	1	48	1	2
JRLW732	11	1	48	1	3
JR31K05	11	1	48	3	2
LNN9J86	11	1	50	1	1
JR51K26	11	1	50	3	3
JR85319	11	1	50	3	2
JGQH1519	11	1	51	1	2
JR5Q621	11	1	52	1	1
JND17909	11	1	52	3	2
JGL75331	11	1	53	1	3
JRLP169	11	1	53	3	1
LAC1E509	11	1	54	1	3
JB5683U	11	1	54	1	2
CAC97H9	11	1	55	1	2
YNSS797	11	1	56	3	3
JR82246	11	1	56	2	1
JRYZ966	11	1	57	3	2
JR65N70	11	1	57	3	3
JR37572	11	1	57	1	3
JDAT961	11	1	58	1	2
JRWF821	11	2	2	1	2
JR90431	11	2	3	3	2
JRHK267	11	2	4	1	2
JRLF676	11	2	4	1	1
JGEX2073	11	2	14	3	1
JR66750	11	2	27	1	3
JGE38371	11	2	28	4	3
JR5W817	11	2	29	2	2
JR3M172	11	2	29	3	2
JR03120	11	2	30	4	2
JGP09A32	11	2	31	2	3
JGGLY123	11	2	31	4	1
JGYAH299	11	2	31	4	3
JRT2968	11	2	33	4	2
JRT8289	11	2	33	2	3
JRE9888	11	2	34	4	3
ZA9RZ95	11	2	35	2	3
JR67039	11	2	36	4	2
JNAJG354	11	2	37	4	1
JRT8175	11	2	38	4	2
JRQP771	11	2	39	2	3
wp	11	2	41	4	3
JRAA068	11	2	42	4	2
JRYW106	11	2	42	4	3
JGNF6053	11	2	44	2	3
JRRF151	11	2	44	4	2
JR03148	11	2	46	2	2
JR97P98	11	2	47	1	1
JF9W186	11	2	49	2	3
JRMB308	11	2	54	4	3
JRMZ649	11	2	56	2	1
JRLU276	11	2	59	2	1
JRRS017	11	2	59	4	1
JDTA421	11	3	10	4	3
JRAX039	11	3	13	1	2
JNK97797	11	3	14	1	3
JR6S827	11	3	14	3	2
JA997YW	11	3	15	1	1
JRTA237	11	3	16	1	3
JR63780	11	3	17	3	3
JRXT408	11	3	17	3	2
JRR0688	11	3	17	3	1
JR7T366	11	3	19	1	3
wp	11	3	19	3	2
JRQC007	11	3	20	3	3
JRTA063	11	3	21	3	2
JRT8656	11	3	22	3	3
JRMY071	11	3	22	1	2
JRHM721	11	3	23	1	1
JGNU9087	11	3	23	3	1
JR8002G	11	3	23	1	3
JRWN009	11	3	26	1	1
wp	11	3	26	3	2
JGCT7004	11	3	27	1	3
JR61R96	11	3	28	1	2
JRSZ717	11	3	28	1	3
JGNPJ626	11	3	29	1	1
JRHJ519	11	3	29	1	2
wp	11	3	29	3	2
JGYL6038	11	3	30	1	2
JR75R20	11	3	31	3	2
JRT8278	11	3	31	3	3
JGAG5478	11	3	32	1	3
JR66S27	11	3	32	1	2
JRMY098	11	3	33	3	2
JRT1959	11	3	33	1	3
JRT1889	11	3	34	3	3
JGNU3020	11	3	34	1	1
JNDZZ900	11	3	35	3	2
JRQR117	11	3	35	1	2
JGK93961	11	3	39	4	1
JR00S19	11	3	42	1	2
JR69985	11	3	44	3	2
JRKS058	11	3	52	1	2
JR8S161	11	3	54	3	2
JR8222C	11	3	56	3	3
JR08K68	11	4	8	2	2
JRRM996	11	4	8	2	3
JRTA681	11	4	9	4	3
JRTA397	11	4	10	2	2
JGQD0U50	11	4	11	1	3
JR2H310	11	4	11	4	3
JR71853	11	4	12	2	3
JR5A757	11	4	12	2	2
JRTA061	11	4	13	4	2
JR62E87	11	4	14	2	3
JRZH339	11	4	15	4	3
JRN7251	11	4	16	2	3
JRRE163	11	4	17	4	3
JGLC2168	11	4	18	2	3
JR63701	11	4	19	2	1
VA05036	11	4	22	1	1
wp	11	4	25	2	1
JGMM5608	11	4	26	4	1
SCP972T	11	4	32	2	1
JRGG697	11	4	32	4	1
JRZU787	11	4	33	2	3
JR8S871	11	4	34	2	1
JRCZ429	11	4	38	2	2
JGN880D8	11	4	41	2	1
JGMS9932	11	4	45	2	1
wp	11	4	46	3	1
JO5036P	11	4	50	1	1
JGQ69F08	11	4	52	3	2
JRU6817	11	4	52	3	3
JR63782	11	4	54	1	3
JRYY289	11	4	55	3	2
JR8G213	11	4	56	3	3
JRVD222	11	4	57	1	2
JRPY800	11	4	57	3	2
JGQLX315	11	4	58	3	3
wp	11	4	58	1	3
JR79T16	11	4	59	3	2
JRT8953	11	4	59	1	2
JGQL8Z36	11	5	0	1	3
JA95F10	11	5	1	1	1
JRT1843	11	5	1	4	2
JA57G97	11	5	1	1	2
JRP0002	11	5	1	3	1
JR50K05	11	5	3	1	3
wp	11	5	3	4	3
JNBR6961	11	5	3	3	2
JR5398Y	11	5	4	1	2
JGPP2C97	11	5	4	3	1
JRTA881	11	5	5	1	3
JRV3881	11	5	5	3	2
JREC444	11	5	6	3	3
JR31R53	11	5	6	1	2
wp	11	5	6	1	1
JR89818	11	5	7	1	1
JGVJ799	11	5	8	3	2
YETX4482	11	5	8	1	2
JGND9013	11	5	12	1	2
JGP171Z6	11	5	12	3	3
JRL1188	11	5	13	1	3
JGAR5321	11	5	13	3	2
JNACW681	11	5	15	1	1
JGQFM721	11	5	15	1	3
JRCS499	11	5	16	3	2
JRT3876	11	5	17	3	2
JRTA835	11	5	17	2	1
JR5V725	11	5	17	1	1
JGQNL878	11	5	20	1	3
JR98692	11	5	20	1	2
JRWU418	11	5	22	1	2
JCZ5316	11	5	24	1	3
JREA467	11	5	24	1	2
JR7F113	11	5	29	3	3
JRT2736	11	5	30	1	3
JRQ3097	11	5	44	3	2
JRT8788	11	5	44	4	1
JRPU032	11	5	47	4	2
JR32849	11	5	48	2	3
JNB19563	11	5	49	4	3
JRM0094	11	5	50	2	2
JRMH556	11	5	51	4	2
JR9196C	11	5	52	4	3
JRET677	11	5	52	2	3
JRAW020	11	5	53	2	1
JGQP3Z63	11	5	54	2	2
YNJX611	11	5	54	2	3
JGNER619	11	5	59	2	3
JRH1933	11	5	59	2	2
JRXK001	11	6	0	2	1
JR80650	11	6	4	2	3
JREA468	11	6	5	4	1
JRVF606	11	6	9	2	1
JR00497	11	6	14	1	1
JA046FD	11	6	15	2	1
wp	11	6	18	2	3
JRHW666	11	6	19	2	1
JRQM391	11	6	24	4	3
JR9F551	11	6	29	2	2
wp	11	6	31	3	3
JR88151	11	6	33	3	2
JRHT605	11	6	34	3	1
JGEZ7275	11	6	34	3	3
JRU2869	11	6	35	1	2
JRQ6364	11	6	36	3	2
JR69991	11	6	36	1	3
LRLT681	11	6	37	1	1
JRT2890	11	6	38	2	2
JA3E175	11	6	39	3	2
JRN5554	11	6	39	1	2
JRA8758	11	6	41	3	2
JGPZ5F88	11	6	41	1	1
wp	11	6	41	1	3
JNGAA114	11	6	43	1	3
JR50728	11	6	43	1	1
wp	11	6	43	3	3
JRS5507	11	6	46	3	2
JRWD633	11	6	46	1	3
JGQSF285	11	6	47	1	1
JRCZ069	11	6	47	1	2
JR87649	11	6	48	3	3
JRPX826	11	6	48	3	2
JGN2JK12	11	6	49	1	3
JNAFA355	11	6	50	1	2
JGPRQ258	11	6	50	3	2
JGP8F718	11	6	51	3	3
JRAS707	11	6	53	3	2
JRLT071	11	6	53	1	3
JRT8790	11	6	54	3	1
JRKC705	11	6	54	4	1
JR96S98	11	6	55	3	2
JGN8PA58	11	6	57	3	3
JGPX9E16	11	6	59	1	3
JR33M77	11	7	0	1	2
JR69969	11	7	2	3	3
JRLT131	11	7	11	4	2
JR7890S	11	7	12	3	2
wp	11	7	14	3	3
wp	11	7	27	2	3
JR01B61	11	7	29	4	1
JR0S379	11	7	29	4	2
JGMS7525	11	7	30	2	3
JGN91A68	11	7	31	3	1
JRT8807	11	7	32	2	2
JRXZ539	11	7	32	2	3
JRNA158	11	7	34	4	1
JRT8862	11	7	35	2	3
JR51362	11	7	35	2	2
JR36711	11	7	36	1	2
JGMK1539	11	7	37	4	1
JRAV607	11	7	38	2	3
JRZJ198	11	7	40	2	1
JGFY5584	11	7	40	1	1
JGP7K202	11	7	43	2	3
JRHT605	11	7	55	2	3
JRAW526	11	8	2	2	1
JRAS375	11	8	13	1	2
JRT2671	11	8	14	2	1
wp	11	8	15	3	2
wp	11	8	15	3	3
JRVU132	11	8	16	3	2
JRKY293	11	8	17	1	2
JR2P795	11	8	19	3	3
JR31N15	11	8	19	1	3
JRT8319	11	8	19	3	2
JRUQ929	11	8	19	1	2
JRT2880	11	8	20	1	2
JR8C172	11	8	21	3	1
JR62S91	11	8	21	3	2
JR7S312	11	8	22	3	3
JR0N971	11	8	22	1	2
JGPG5G11	11	8	23	3	2
JRTA757	11	8	25	3	3
JGQJ0J03	11	8	25	3	2
wp	11	8	25	1	3
JRTA386	11	8	25	2	2
JR93E61	11	8	27	3	3
wp	11	8	28	3	2
wp	11	8	29	3	3
JR96259	11	8	30	3	2
JRT1918	11	8	30	1	2
JGNE6278	11	8	32	1	2
JRAL018	11	8	32	3	3
JRBF038	11	8	33	1	2
JRHW278	11	8	34	3	3
JR0L299	11	8	35	1	2
JR06T11	11	8	35	3	2
JRT8617	11	8	36	1	3
JGNJ5311	11	8	37	3	2
JRTA391	11	8	37	1	2
JR6R591	11	8	39	3	2
JF92058	11	8	40	3	3
JRHN888	11	8	43	1	2
JRT8769	11	8	44	4	3
wp	11	8	56	1	2
JGQN4444	11	9	3	3	1
JAPA467	11	9	8	3	3
JRV0607	11	9	8	4	2
JGGMB068	11	9	10	3	3
JRAV829	11	9	10	4	3
JRRN610	11	9	10	3	2
JRUU778	11	9	11	2	1
JRTA061	11	9	12	2	2
JR4X000	11	9	12	2	3
JGN88576	11	9	12	4	1
JR9196C	11	9	15	2	3
JRMY021	11	9	15	4	3
JRT5575	11	9	16	4	1
JR8E002	11	9	16	2	1
JR96588	11	9	17	4	3
JR39N37	11	9	18	2	1
JR4U929	11	9	21	2	2
JRLG533	11	9	22	2	3
JR70259	11	9	24	2	3
JRT8656	11	9	26	4	1
JRVR027	11	9	27	4	3
wp	11	9	29	2	2
JGGEG288	11	9	30	4	2
JR0C074	11	9	35	2	1
JFN2039	11	9	36	1	1
JRY3138	11	9	39	1	3
JF2F87G	11	9	42	4	1
JNQE7987	11	9	45	2	3
JGN52TT9	11	9	45	3	3
LAS826G	11	9	47	4	1
JR9D902	11	9	51	4	1
JNNRV099	11	9	54	4	1
JRXV372	11	9	54	1	2
JR0F613	11	9	54	1	3
JR66744	11	9	55	3	2
JRYN619	11	9	56	3	3
JRTH028	11	9	56	1	3
JRT2101	11	9	57	1	2
JRU582G	11	9	58	1	1
JIMPR653	11	9	58	3	2
JRTA557	11	9	59	1	2
JR78S28	11	10	0	3	3
JR6S620	11	10	1	1	2
JR8K097	11	10	1	3	1
JRRP428	11	10	2	1	3
JRLS888	11	10	2	3	3
wp	11	10	2	3	2
JRTA165	11	10	4	1	3
JNNFL123	11	10	5	3	2
JGN8MQ51	11	10	6	3	3
JR01G01	11	10	6	1	2
YR5292M	11	10	6	1	2
JGQST371	11	10	8	3	2
JGKN1581	11	10	8	1	3
JR2856L	11	10	9	1	2
JGPHJ825	11	10	10	3	2
JGPXA252	11	10	10	1	2
JGQ335T9	11	10	13	1	2
JR52N70	11	10	13	3	2
JGNDD708	11	10	14	1	3
wp	11	10	14	1	2
JRRE132	11	10	15	3	3
JRT8281	11	10	15	1	1
JGPY6111	11	10	16	1	3
wp	11	10	16	3	2
JRT1843	11	10	17	2	1
JRTA888	11	10	18	3	3
wp	11	10	18	1	2
JGQAR300	11	10	19	1	3
JGN5C578	11	10	19	3	2
JR8002G	11	10	20	3	1
JRZ0336	11	10	22	3	3
JR6S827	11	10	22	1	2
JR27P07	11	10	23	1	2
JR79033	11	10	24	3	2
JR22322	11	10	28	3	2
JRGY046	11	10	31	1	3
JJ058PZ	11	10	31	3	3
JRGS554	11	10	31	1	2
JR2U558	11	10	36	3	3
JR88A27	11	10	48	2	3
JRT8686	11	10	49	2	2
JAKD011	11	10	50	2	1
JF798P0	11	10	51	4	3
JR80G99	11	10	52	2	3
JRMB110	11	10	52	2	2
JRT2711	11	10	53	4	3
JR50R78	11	10	55	2	2
JRLJ280	11	10	56	4	3
JRTA577	11	10	56	4	1
wp	11	10	57	3	1
JRQG811	11	10	59	4	1
JRPQ862	11	11	0	2	1
JR89H11	11	11	7	2	3
JRUU067	11	11	8	2	1
JGN6N300	11	11	12	1	1
JDDA122	11	11	17	2	1
JRT8181	11	11	21	2	1
JRT1908	11	11	25	2	2
JFRW360	11	11	28	4	2
JRZL698	11	11	33	3	1
JR57273	11	11	33	1	3
JGN65E68	11	11	33	1	2
JGPGJ519	11	11	36	3	1
LRT8039	11	11	36	3	2
wp	11	11	36	3	3
JR81824	11	11	38	3	2
JR63687	11	11	40	3	3
wp	11	11	40	1	2
JR0Y903	11	11	41	3	2
JR9653Y	11	11	41	3	1
JR7962B	11	11	43	3	2
JAYD698	11	11	43	1	2
JR8A902	11	11	43	3	1
JRY7719	11	11	43	1	3
JR8M995	11	11	44	3	3
JRV5554	11	11	44	3	2
JGPX0H81	11	11	45	1	2
JR7S131	11	11	45	4	1
JGN99Y77	11	11	46	3	1
JRRZ808	11	11	47	1	2
JRDU057	11	11	48	3	1
JRT2103	11	11	50	1	2
wp	11	11	51	1	3
JRTA929	11	11	52	4	3
JGMM1933	11	11	52	1	1
JR77650	11	11	52	3	2
JGGQA663	11	11	52	1	2
JR09881	11	11	54	3	2
JR2W056	11	11	54	3	3
JRZJ728	11	11	54	1	2
JR06J62	11	11	56	1	2
wp	11	11	57	3	3
JRXS798	11	11	58	3	2
JR7901B	11	11	58	1	2
JR83333	11	11	59	3	3
JGN897Q1	11	12	0	3	2
JGQ579H5	11	12	0	1	2
JGHM7077	11	12	3	3	3
JA003MY	11	12	7	3	3
JRN1496	11	12	14	1	2
ZY1111P	11	12	24	1	3
JRT8853	11	12	27	3	2
JGNYK368	11	12	28	4	3
JR87561	11	12	29	2	3
JRYZ034	11	12	29	4	2
JR88488	11	12	32	2	1
JR76H09	11	12	32	4	2
JRAF616	11	12	32	4	1
JRZN378	11	12	33	2	2
JR5W688	11	12	33	2	3
JRR3031	11	12	35	4	1
JRWD558	11	12	35	4	3
JNKXC815	11	12	37	2	3
JRGM806	11	12	38	3	1
JR5F650	11	12	38	2	1
wp	11	12	41	4	2
JR89018	11	12	42	4	3
JRGB313	11	12	45	4	3
JR55R87	11	12	52	2	1
JGP7C759	11	12	53	4	1
JR7Z367	11	12	54	4	3
JRT9088	11	12	55	4	1
JRYJ587	11	12	56	2	1
JGPW9D59	11	12	58	2	1
wp	11	12	59	4	1
JRT1902	11	13	0	2	1
JR77R13	11	13	2	4	1
JR2639C	11	13	4	2	1
JR70369	11	13	5	4	1
JR69307	11	13	11	1	3
JR6V787	11	13	16	3	3
JR08R97	11	13	16	3	2
JRLH969	11	13	16	1	2
YNFX007	11	13	19	3	2
JRQY363	11	13	19	1	2
JRJW067	11	13	21	1	2
JRVJ632	11	13	21	3	2
JRR1344	11	13	22	1	3
JR3C551	11	13	23	1	2
JGPKS081	11	13	23	3	1
JGAH6471	11	13	25	3	2
JR83C27	11	13	25	1	1
JRT8951	11	13	25	1	2
JR89A70	11	13	26	1	3
ZGR8H67	11	13	27	3	2
JRLY242	11	13	28	1	2
JGNQ6G66	11	13	28	1	3
JR8066M	11	13	29	3	3
JRT3567	11	13	29	1	2
wp	11	13	30	3	2
JRT8780	11	13	31	1	2
JRT2598	11	13	32	1	2
JFEU588	11	13	33	3	2
JRGC831	11	13	34	1	2
JR9Q927	11	13	34	2	3
JRZ2875	11	13	34	3	1
JNMB2959	11	13	35	3	2
JRCQ363	11	13	35	1	2
JGN76H73	11	13	36	1	3
JRQQ555	11	13	38	1	2
JRTA629	11	13	39	3	3
JR3970J	11	13	39	1	2
JR85904	11	13	41	3	2
JBMC826	11	13	41	1	2
JGP55C07	11	13	42	3	2
JR5W963	11	13	47	3	2
JGPK1A96	11	13	47	1	2
JR3L958	11	13	51	2	1
JRM3333	11	13	52	3	3
JRRA093	11	14	9	2	2
wp	11	14	10	4	1
JGP058K1	11	14	12	4	3
JNLE9298	11	14	12	4	2
JR7Q825	11	14	12	2	3
JR58G02	11	14	12	2	2
JR29307	11	14	13	2	1
JRT1981	11	14	14	4	1
JGBS3304	11	14	15	3	1
JRGP131	11	14	15	4	2
JR0R938	11	14	15	3	3
JJEN153	11	14	18	4	3
JRT8722	11	14	18	4	2
JRA9776	11	14	20	4	3
JRZC868	11	14	31	2	1
JRTA359	11	14	34	1	1
JR71185	11	14	34	2	1
JRT2367	11	14	35	4	3
JR8002G	11	14	36	2	1
JRBX128	11	14	38	2	2
JRD099P	11	14	41	2	2
JR82072	11	14	42	2	1
JGNL6G93	11	14	44	3	3
JR66911	11	14	54	3	2
JGN93B63	11	14	54	1	1
JR63675	11	14	54	1	3
JGQ2B109	11	14	55	3	1
JRSA958	11	14	55	1	2
JRGY819	11	14	56	3	2
JRRT616	11	14	58	1	2
JR2012X	11	14	58	1	3
JR9A352	11	14	59	3	1
JA316V3	11	14	59	3	2
JGL33889	11	15	0	3	3
JGN72V33	11	15	2	3	3
JGAN1001	11	15	2	1	2
JGKG3796	11	15	3	3	1
JR69993	11	15	5	3	3
JR7Z012	11	15	6	1	2
JR82449	11	15	6	1	1
JAE603N	11	15	7	1	3
JR08H12	11	15	8	1	1
JR9Y102	11	15	9	1	2
JR36L99	11	15	10	1	3
JR9G146	11	15	11	1	1
JRKC079	11	15	12	1	2
JRN7329	11	15	13	1	2
LAL37818	11	15	13	2	1
JGK67287	11	15	13	3	2
JRF4444	11	15	16	1	2
JRXC431	11	15	17	4	2
JRZL603	11	15	17	3	2
wp	11	15	17	1	2
JR8H693	11	15	19	3	2
JGGR0453	11	15	22	3	2
JRZZ613	11	15	23	1	3
JGLX3737	11	15	26	1	2
JRAM181	11	15	26	3	3
JGHK0892	11	15	33	2	3
JR76N20	11	15	35	1	2
JR0072J	11	15	36	3	2
JRR0023	11	15	42	3	3
JRAE116	11	15	42	1	3
JRFJ747	11	15	44	2	2
JGA09621	11	15	46	4	1
JRTA399	11	15	50	2	3
JR20G07	11	15	50	2	1
JRMY076	11	15	53	3	3
JRYG070	11	15	54	4	3
JGPY8709	11	15	55	4	2
JR63800	11	15	56	2	1
JRTA910	11	15	57	4	3
JR8C517	11	16	2	3	3
JR80369	11	16	5	3	3
wp	11	16	5	4	1
JGGZM636	11	16	6	3	1
JRT3577	11	16	11	3	3
LAU106X	11	16	16	1	1
JRTM928	11	16	20	1	3
JR79N06	11	16	29	3	3
JR77576	11	16	33	3	3
JGPRJ561	11	16	34	3	2
JR39G93	11	16	35	1	2
JNMNE989	11	16	37	3	1
JR5W320	11	16	37	2	2
JRT8865	11	16	37	3	2
JRT8087	11	16	38	3	3
JRZ0557	11	16	39	1	3
JR8M759	11	16	39	1	2
JR5J637	11	16	40	3	2
wp	11	16	40	1	1
JRU8845	11	16	41	1	2
JNHV0899	11	16	43	3	2
JRNY169	11	16	44	4	1
JRMR566	11	16	45	2	1
JR8608E	11	16	45	3	2
JGM26806	11	16	45	3	3
JA5S632	11	16	46	1	2
JR6V662	11	16	47	1	2
JGMK8701	11	16	47	3	2
wp	11	16	48	1	3
JR65L99	11	16	49	1	2
JJ5H566	11	16	49	3	2
wp	11	16	49	4	2
JGLQ0059	11	16	53	3	2
wp	11	16	53	1	2
JRZ6316	11	16	55	1	2
JGQVE975	11	16	56	3	2
JGPF8G88	11	17	0	1	2
JGNFA303	11	17	1	1	3
JR80853	11	17	2	2	3
JRKL729	11	17	4	3	2
JRWG733	11	17	4	1	2
wp	11	17	13	3	3
JRCN737	11	17	22	4	3
JF663J5	11	17	24	3	1
JRSG068	11	17	28	2	2
JR00558	11	17	30	4	2
JRT8926	11	17	32	2	2
JRR6588	11	17	32	2	3
JGKL2260	11	17	32	4	1
JRT8686	11	17	33	4	2
JD687BQ	11	17	33	2	1
JNLE9298	11	17	36	2	3
JRWP703	11	17	36	4	2
JGNHZ323	11	17	38	4	1
JGPJ3F09	11	17	39	2	1
JR6772S	11	17	39	2	2
JRTA710	11	17	43	4	1
JR9877F	11	17	43	2	2
JR8A318	11	17	52	4	3
JGN120F1	11	17	59	4	1
JGNE5669	11	17	59	2	1
JRAD495	11	18	0	2	3
JR3Q591	11	18	2	2	2
JGN4MS08	11	18	2	2	1
JR27C26	11	18	2	1	2
JNMV3081	11	18	4	4	1
JGNLT687	11	18	5	2	1
JR95K16	11	18	7	4	2
JR85346	11	18	13	3	2
JR69722	11	18	14	1	3
JGN99JJ6	11	18	15	1	2
JR30066	11	18	15	3	3
JR7711G	11	18	17	3	2
JR2Y051	11	18	19	1	2
JGU91355	11	18	19	1	3
JR6626E	11	18	20	3	2
JRA9278	11	18	21	1	2
JGNRN558	11	18	23	1	2
wp	11	18	24	3	2
JJVB678	11	18	26	3	2
ZDFA781	11	18	26	3	3
JRT2157	11	18	26	1	2
JRTA605	11	18	27	3	3
JRT1970	11	18	29	1	2
JGQVL999	11	18	30	3	2
JRT8975	11	18	30	3	3
JGP5A987	11	18	30	1	3
JR01E21	11	18	31	1	3
JGNHG981	11	18	33	1	2
wp	11	18	35	1	2
JB604QH	11	18	36	2	1
JRLD732	11	18	37	3	1
JR66814	11	18	41	3	3
JRHA108	11	18	41	3	2
JR3R100	11	18	44	1	2
JRTA866	11	18	45	1	3
JGN3V282	11	18	49	3	2
JGY96313	11	18	52	3	3
JGN35J6Y	11	18	54	1	1
JRKV615	11	19	3	1	2
JRJW336	11	19	10	2	2
JRAU789	11	19	10	2	3
JRT8029	11	19	10	4	3
JR9G146	11	19	10	4	2
JRSG006	11	19	12	2	3
JRH6324	11	19	13	4	2
JGGQH307	11	19	13	2	1
JRSD009	11	19	13	2	2
JRB9026	11	19	14	4	3
JRSK567	11	19	15	2	3
JLVQ939	11	19	15	1	3
JRT1858	11	19	16	2	2
JGKG2169	11	19	17	4	3
JRT2525	11	19	17	4	2
JRT8756	11	19	18	2	3
JGK01086	11	19	20	3	1
JR06Q98	11	19	24	2	1
JR2200Z	11	19	31	2	3
JGN8LM11	11	19	32	2	1
JRAV163	11	19	36	1	1
JR84136	11	19	39	2	1
JR21K93	11	19	41	2	1
JRAW952	11	19	43	2	1
JR90834	11	19	43	2	2
JRTA829	11	19	48	4	3
JGPJ9W67	11	19	53	1	2
JGGQV962	11	19	53	3	2
JR56013	11	19	54	3	3
JR87887	11	19	55	1	2
JR63786	11	19	55	1	3
JRJB952	11	19	56	3	2
JJF26719	11	19	57	1	2
JRUJ777	11	19	58	3	2
JRQV856	11	20	0	1	2
JRXS679	11	20	1	1	3
JRT8175	11	20	2	4	2
JGP2RP32	11	20	2	1	2
JGYM0396	11	20	2	3	2
JGN8G156	11	20	3	1	1
JRQL869	11	20	4	3	3
JRT5613	11	20	4	3	2
JR8002G	11	20	5	1	2
JRUZ902	11	20	6	3	2
JR6Z922	11	20	7	1	2
JRMW977	11	20	7	1	1
JGGSF333	11	20	7	2	1
JR95L72	11	20	9	1	2
JRAW526	11	20	10	1	2
JR80970	11	20	11	3	2
JGP7DL31	11	20	11	3	3
wp	11	20	13	1	3
wp	11	20	14	3	2
JRZR709	11	20	17	1	3
JRPY899	11	20	17	3	2
JGKQ3191	11	20	18	1	2
JRTA355	11	20	19	1	3
JRTA628	11	20	20	1	1
JRJB699	11	20	20	3	3
JR69983	11	20	22	3	3
wp	11	20	22	3	3
JRR2151	11	20	25	3	2
JR7S202	11	20	26	3	3
JRVT530	11	20	27	1	2
JR79G56	11	20	29	3	2
JGAN5035	11	20	33	3	3
JR39A38	11	20	34	1	3
JRT2327	11	20	42	3	3
JR5518X	11	20	47	3	3
JR3V855	11	20	49	4	3
JR8F598	11	20	49	4	2
JGP07S55	11	20	50	2	3
JGNZF727	11	20	50	2	2
JRMC819	11	20	51	4	2
JRAU269	11	20	52	2	2
SCF082R	11	20	53	4	3
JRSD008	11	20	53	2	3
JJJF9530	11	20	54	2	1
JRVV177	11	20	55	2	3
JRSG004	11	20	56	2	2
JRT2796	11	20	57	2	3
JGQB6826	11	20	59	2	1
JRZN033	11	20	59	2	3
JRZW826	11	21	4	4	2
JRKN712	11	21	6	2	1
JR8290F	11	21	6	1	1
JRAW522	11	21	8	3	1
JGNV5P98	11	21	9	2	3
JR7A006	11	21	16	2	1
